"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:22 UTC 2025","failed","Fri Dec 12 07:39:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","36","Главная страница содержит заголовок","","Fri Dec 12 07:37:36 UTC 2025","failed","Fri Dec 12 07:37:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","59","Главная страница содержит заголовок","","Fri Dec 12 07:36:18 UTC 2025","failed","Fri Dec 12 07:36:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок","","Fri Dec 12 07:36:28 UTC 2025","failed","Fri Dec 12 07:36:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:54 UTC 2025","failed","Fri Dec 12 07:35:54 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","19","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:44 UTC 2025","failed","Fri Dec 12 07:39:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","63","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:41 UTC 2025","failed","Fri Dec 12 07:37:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","69","Главная страница содержит заголовок","","Fri Dec 12 07:38:08 UTC 2025","failed","Fri Dec 12 07:38:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","89","Главная страница содержит заголовок","","Fri Dec 12 07:39:23 UTC 2025","failed","Fri Dec 12 07:39:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок","","Fri Dec 12 07:35:19 UTC 2025","failed","Fri Dec 12 07:35:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","60","Главная страница содержит заголовок","","Fri Dec 12 07:39:11 UTC 2025","failed","Fri Dec 12 07:39:11 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","57","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:52 UTC 2025","failed","Fri Dec 12 07:37:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","76","Главная страница содержит заголовок","","Fri Dec 12 07:35:09 UTC 2025","failed","Fri Dec 12 07:35:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","28","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:42 UTC 2025","failed","Fri Dec 12 07:39:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:41 UTC 2025","failed","Fri Dec 12 07:39:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:39 UTC 2025","failed","Fri Dec 12 07:38:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:34 UTC 2025","failed","Fri Dec 12 07:35:34 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","27","Главная страница содержит заголовок","","Fri Dec 12 07:35:30 UTC 2025","failed","Fri Dec 12 07:35:30 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","70","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:51 UTC 2025","failed","Fri Dec 12 07:38:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:36:37 UTC 2025","failed","Fri Dec 12 07:36:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","78","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:12 UTC 2025","failed","Fri Dec 12 07:36:12 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:44 UTC 2025","failed","Fri Dec 12 07:35:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок","","Fri Dec 12 07:36:19 UTC 2025","failed","Fri Dec 12 07:36:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","87","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:42 UTC 2025","failed","Fri Dec 12 07:36:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","36","Главная страница содержит заголовок","","Fri Dec 12 07:37:55 UTC 2025","failed","Fri Dec 12 07:37:55 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","58","Главная страница содержит заголовок","","Fri Dec 12 07:38:06 UTC 2025","failed","Fri Dec 12 07:38:06 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:51 UTC 2025","failed","Fri Dec 12 07:37:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок","","Fri Dec 12 07:36:59 UTC 2025","failed","Fri Dec 12 07:36:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","50","Главная страница содержит заголовок","","Fri Dec 12 07:36:48 UTC 2025","failed","Fri Dec 12 07:36:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","28","Главная страница содержит заголовок","","Fri Dec 12 07:39:41 UTC 2025","failed","Fri Dec 12 07:39:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","52","Главная страница содержит заголовок","","Fri Dec 12 07:37:26 UTC 2025","failed","Fri Dec 12 07:37:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок","","Fri Dec 12 07:39:32 UTC 2025","failed","Fri Dec 12 07:39:32 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","59","Главная страница содержит заголовок","","Fri Dec 12 07:36:09 UTC 2025","failed","Fri Dec 12 07:36:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","64","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:11 UTC 2025","failed","Fri Dec 12 07:38:11 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок","","Fri Dec 12 07:35:58 UTC 2025","failed","Fri Dec 12 07:35:58 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","83","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:13 UTC 2025","failed","Fri Dec 12 07:36:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:41 UTC 2025","failed","Fri Dec 12 07:37:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок","","Fri Dec 12 07:39:16 UTC 2025","failed","Fri Dec 12 07:39:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","65","Главная страница содержит заголовок","","Fri Dec 12 07:37:58 UTC 2025","failed","Fri Dec 12 07:37:58 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","68","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:29 UTC 2025","failed","Fri Dec 12 07:38:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","52","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:03 UTC 2025","failed","Fri Dec 12 07:37:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:38:42 UTC 2025","failed","Fri Dec 12 07:38:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","33","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:03 UTC 2025","failed","Fri Dec 12 07:38:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","37","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:17 UTC 2025","failed","Fri Dec 12 07:39:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","62","Главная страница содержит заголовок","","Fri Dec 12 07:36:09 UTC 2025","failed","Fri Dec 12 07:36:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","32","Главная страница содержит заголовок","","Fri Dec 12 07:38:16 UTC 2025","failed","Fri Dec 12 07:38:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","37","Главная страница содержит заголовок","","Fri Dec 12 07:37:18 UTC 2025","failed","Fri Dec 12 07:37:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:43 UTC 2025","failed","Fri Dec 12 07:36:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","38","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:24 UTC 2025","failed","Fri Dec 12 07:36:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:54 UTC 2025","failed","Fri Dec 12 07:35:54 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","41","Главная страница содержит заголовок","","Fri Dec 12 07:38:24 UTC 2025","failed","Fri Dec 12 07:38:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:37:05 UTC 2025","failed","Fri Dec 12 07:37:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:12 UTC 2025","failed","Fri Dec 12 07:36:12 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:33 UTC 2025","failed","Fri Dec 12 07:35:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:43 UTC 2025","failed","Fri Dec 12 07:36:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","98","Главная страница содержит заголовок","","Fri Dec 12 07:37:58 UTC 2025","failed","Fri Dec 12 07:37:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","62","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:00 UTC 2025","failed","Fri Dec 12 07:38:00 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","64","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:44 UTC 2025","failed","Fri Dec 12 07:35:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","57","Главная страница содержит заголовок","","Fri Dec 12 07:37:55 UTC 2025","failed","Fri Dec 12 07:37:55 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","28","Главная страница содержит заголовок","","Fri Dec 12 07:36:48 UTC 2025","failed","Fri Dec 12 07:36:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","41","Главная страница содержит заголовок","","Fri Dec 12 07:36:17 UTC 2025","failed","Fri Dec 12 07:36:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","58","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:38 UTC 2025","failed","Fri Dec 12 07:38:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","68","Главная страница содержит заголовок","","Fri Dec 12 07:39:13 UTC 2025","failed","Fri Dec 12 07:39:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","39","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:32 UTC 2025","failed","Fri Dec 12 07:35:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","36","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:18 UTC 2025","failed","Fri Dec 12 07:38:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:01 UTC 2025","failed","Fri Dec 12 07:38:01 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","66","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:43 UTC 2025","failed","Fri Dec 12 07:37:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:36:48 UTC 2025","failed","Fri Dec 12 07:36:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:38:24 UTC 2025","failed","Fri Dec 12 07:38:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок","","Fri Dec 12 07:37:48 UTC 2025","failed","Fri Dec 12 07:37:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","43","Главная страница содержит заголовок","","Fri Dec 12 07:36:09 UTC 2025","failed","Fri Dec 12 07:36:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок","","Fri Dec 12 07:38:33 UTC 2025","failed","Fri Dec 12 07:38:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","29","Главная страница содержит заголовок","","Fri Dec 12 07:37:28 UTC 2025","failed","Fri Dec 12 07:37:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","77","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:43 UTC 2025","failed","Fri Dec 12 07:36:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","30","Главная страница содержит заголовок","","Fri Dec 12 07:39:22 UTC 2025","failed","Fri Dec 12 07:39:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","35","Главная страница содержит заголовок","","Fri Dec 12 07:39:03 UTC 2025","failed","Fri Dec 12 07:39:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:36:57 UTC 2025","failed","Fri Dec 12 07:36:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:43 UTC 2025","failed","Fri Dec 12 07:38:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","59","Главная страница содержит заголовок","","Fri Dec 12 07:36:58 UTC 2025","failed","Fri Dec 12 07:36:58 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","39","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:59 UTC 2025","failed","Fri Dec 12 07:38:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","64","Главная страница содержит заголовок","","Fri Dec 12 07:36:39 UTC 2025","failed","Fri Dec 12 07:36:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок","","Fri Dec 12 07:39:33 UTC 2025","failed","Fri Dec 12 07:39:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:23 UTC 2025","failed","Fri Dec 12 07:36:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:18 UTC 2025","failed","Fri Dec 12 07:39:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","68","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:42 UTC 2025","failed","Fri Dec 12 07:37:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","21","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:59 UTC 2025","failed","Fri Dec 12 07:37:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:02 UTC 2025","failed","Fri Dec 12 07:37:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","70","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:31 UTC 2025","failed","Fri Dec 12 07:37:31 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:35:09 UTC 2025","failed","Fri Dec 12 07:35:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","63","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:13 UTC 2025","failed","Fri Dec 12 07:38:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","41","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:57 UTC 2025","failed","Fri Dec 12 07:38:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","60","Главная страница содержит заголовок","","Fri Dec 12 07:38:44 UTC 2025","failed","Fri Dec 12 07:38:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:34 UTC 2025","failed","Fri Dec 12 07:36:34 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:35:49 UTC 2025","failed","Fri Dec 12 07:35:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок","","Fri Dec 12 07:35:19 UTC 2025","failed","Fri Dec 12 07:35:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:32 UTC 2025","failed","Fri Dec 12 07:39:32 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:38:18 UTC 2025","failed","Fri Dec 12 07:38:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:23 UTC 2025","failed","Fri Dec 12 07:38:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок","","Fri Dec 12 07:39:20 UTC 2025","failed","Fri Dec 12 07:39:20 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","62","Главная страница содержит заголовок","","Fri Dec 12 07:36:19 UTC 2025","failed","Fri Dec 12 07:36:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","50","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:14 UTC 2025","failed","Fri Dec 12 07:36:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","50","Главная страница содержит заголовок","","Fri Dec 12 07:35:58 UTC 2025","failed","Fri Dec 12 07:35:58 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","39","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:14 UTC 2025","failed","Fri Dec 12 07:35:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","33","Главная страница содержит заголовок","","Fri Dec 12 07:38:52 UTC 2025","failed","Fri Dec 12 07:38:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
